graph_id,family,num_nodes,num_edges,method,k,num_physical_qubits,compression_ratio,density,degree_min,degree_max,degree_mean,degree_std,avg_clustering,transitivity,num_components,largest_component_size,component_size_ratio,algebraic_connectivity,optimal_energy,approximation_ratio,gradient_norm_at_opt,success,convergence_iters,duration_seconds,nfeval,pauli_x_count,pauli_y_count,pauli_z_count,pauli_i_count,pauli_total_ops,pauli_x_frac,pauli_y_frac,pauli_z_frac,pauli_avg_non_id_per_var,pauli_max_non_id_per_var,pauli_num_pauli_strings,llm_tags,llm_model,llm_reasoning
d_regular_12_4,d_regular,12,18,pce_baseline_k1,1.0,4,3.0,0.272727,3,3,3.0,0.0,0.166667,0.166667,1,12,1.0,0.289133,-0.38455211194524375,0.574517,0.001476,True,,0.5482,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_12_4,d_regular,12,18,pce_baseline_k2,2.0,3,4.0,0.272727,3,3,3.0,0.0,0.166667,0.166667,1,12,1.0,0.289133,-1.574883015325105,0.611715,0.001848,True,,0.438,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_12_4,d_regular,12,18,llm_pce,2.0,6,2.0,0.272727,3,3,3.0,0.0,0.166667,0.166667,1,12,1.0,0.289133,-1.9704215477097518,0.624076,0.004066,True,,,35,13,7,7,45,72,0.1806,0.0972,0.0972,2.25,3,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with low density and moderate size, making k=2 a suitable choice for efficient compression while maintaining good performance."
d_regular_16_0,d_regular,16,32,baseline_qaoa,,16,1.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-2.960874808395567,0.672325,0.004235,True,,15.6409,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_0,d_regular,16,32,pce_baseline_k1,1.0,6,2.67,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-0.7715874567451264,0.630223,0.008861,True,,5.2404,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_0,d_regular,16,32,pce_baseline_k2,2.0,3,5.33,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-2.9999581310861583,0.673076,0.005793,True,,0.7125,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_0,d_regular,16,32,llm_pce,2.0,8,2.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-0.49176323859466115,0.624842,0.009662,True,,,30,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and degree, making k=2 suitable for efficient encoding while avoiding potential barren plateaus."
d_regular_16_1,d_regular,16,32,baseline_qaoa,,16,1.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.34728,-3.705389808333694,0.686642,0.01418,True,,15.6161,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_1,d_regular,16,32,pce_baseline_k1,1.0,6,2.67,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.34728,-1.8582231435468677,0.65112,0.020315,True,,5.6287,51,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_1,d_regular,16,32,pce_baseline_k2,2.0,3,5.33,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.34728,-2.7606590669077287,0.668474,0.047982,True,,0.8955,57,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_1,d_regular,16,32,llm_pce,2.0,8,2.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.34728,1.606782674520314,0.584485,0.00291,True,,,41,11,10,10,97,128,0.0859,0.0781,0.0781,1.9375,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and degree, making k=2 suitable for efficient compression while avoiding barren plateaus."
d_regular_16_2,d_regular,16,32,baseline_qaoa,,16,1.0,0.266667,4,4,4.0,0.0,0.21875,0.21875,1,16,1.0,0.255144,-1.4062261366918933,0.695963,0.006352,True,,16.2433,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_2,d_regular,16,32,pce_baseline_k1,1.0,6,2.67,0.266667,4,4,4.0,0.0,0.21875,0.21875,1,16,1.0,0.255144,-1.0054519321486102,0.687614,0.007217,True,,12.3608,117,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_2,d_regular,16,32,pce_baseline_k2,2.0,3,5.33,0.266667,4,4,4.0,0.0,0.21875,0.21875,1,16,1.0,0.255144,-2.5342799700748353,0.719464,0.021276,True,,1.3416,103,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_2,d_regular,16,32,llm_pce,2.0,8,2.0,0.266667,4,4,4.0,0.0,0.21875,0.21875,1,16,1.0,0.255144,-0.6036411345987469,0.679243,0.009881,True,,,37,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and degree, making k=2 suitable for efficient encoding while avoiding barren plateaus."
d_regular_16_3,d_regular,16,32,baseline_qaoa,,16,1.0,0.266667,4,4,4.0,0.0,0.1875,0.1875,1,16,1.0,0.281135,-2.7602754934739586,0.668467,0.00408,True,,17.1305,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_3,d_regular,16,32,pce_baseline_k1,1.0,6,2.67,0.266667,4,4,4.0,0.0,0.1875,0.1875,1,16,1.0,0.281135,-0.5563359669907795,0.626083,0.009051,True,,6.4569,61,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_3,d_regular,16,32,pce_baseline_k2,2.0,3,5.33,0.266667,4,4,4.0,0.0,0.1875,0.1875,1,16,1.0,0.281135,-1.242667147870788,0.639282,0.007171,True,,0.8248,42,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_3,d_regular,16,32,llm_pce,2.0,8,2.0,0.266667,4,4,4.0,0.0,0.1875,0.1875,1,16,1.0,0.281135,0.22748910178643827,0.61101,0.01252,True,,,37,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and degree, making k=2 a suitable choice for efficient qubit usage while avoiding potential barren plateaus."
d_regular_16_4,d_regular,16,32,baseline_qaoa,,16,1.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-2.960874808395567,0.672325,0.004235,True,,15.227,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_4,d_regular,16,32,pce_baseline_k1,1.0,6,2.67,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-0.7715874567451264,0.630223,0.008861,True,,5.4083,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_4,d_regular,16,32,pce_baseline_k2,2.0,3,5.33,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-2.9999581310861583,0.673076,0.005793,True,,0.8471,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_16_4,d_regular,16,32,llm_pce,2.0,8,2.0,0.266667,4,4,4.0,0.0,0.125,0.125,1,16,1.0,0.400424,-0.49176323859466115,0.624842,0.009662,True,,,30,12,10,10,96,128,0.0938,0.0781,0.0781,2.0,2,16,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and degree, making k=2 suitable for efficient qubit usage while avoiding potential barren plateaus."
d_regular_20_0,d_regular,20,50,baseline_qaoa,,20,1.0,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-2.1298388650366995,0.651623,0.003326,True,,217.8429,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_0,d_regular,20,50,pce_baseline_k1,1.0,7,2.86,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-2.2881570454244375,0.653602,0.01042,True,,17.1255,53,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_0,d_regular,20,50,pce_baseline_k2,2.0,3,6.67,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-1.3814360575530191,0.642268,0.0257,True,,6.4552,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_0,d_regular,20,50,llm_pce,2.0,10,2.0,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-1.0561754248378374,0.638202,0.00982,True,,,37,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and average clustering, suggesting that k=2 is sufficient for efficient encoding while avoiding barren plateaus."
d_regular_20_1,d_regular,20,50,baseline_qaoa,,20,1.0,0.263158,5,5,5.0,0.0,0.18,0.18,1,20,1.0,0.375425,-1.626509513293821,0.645331,0.002242,True,,202.8026,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_1,d_regular,20,50,pce_baseline_k1,1.0,7,2.86,0.263158,5,5,5.0,0.0,0.18,0.18,1,20,1.0,0.375425,-0.9668739599162982,0.637086,0.007485,True,,16.7613,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_1,d_regular,20,50,pce_baseline_k2,2.0,3,6.67,0.263158,5,5,5.0,0.0,0.18,0.18,1,20,1.0,0.375425,-3.7326481457833856,0.671658,0.06388,True,,6.9506,79,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_1,d_regular,20,50,llm_pce,2.0,10,2.0,0.263158,5,5,5.0,0.0,0.18,0.18,1,20,1.0,0.375425,0.037652992973673874,0.624529,0.002046,True,,,42,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and average clustering, suggesting that k=2 can provide a good balance between compression and training complexity."
d_regular_20_2,d_regular,20,50,baseline_qaoa,,20,1.0,0.263158,5,5,5.0,0.0,0.225,0.225,1,20,1.0,0.360725,-1.7845411970772869,0.663904,0.002817,True,,197.7149,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_2,d_regular,20,50,pce_baseline_k1,1.0,7,2.86,0.263158,5,5,5.0,0.0,0.225,0.225,1,20,1.0,0.360725,-1.2546568095549995,0.657111,0.007669,True,,14.3618,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_2,d_regular,20,50,pce_baseline_k2,2.0,3,6.67,0.263158,5,5,5.0,0.0,0.225,0.225,1,20,1.0,0.360725,-0.29067943211965086,0.644752,0.012818,True,,7.6544,159,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_2,d_regular,20,50,llm_pce,2.0,10,2.0,0.263158,5,5,5.0,0.0,0.225,0.225,1,20,1.0,0.360725,-5.404194368518543,0.71031,0.056154,True,,,38,14,14,12,160,200,0.07,0.07,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and average clustering, suggesting k=2 is sufficient."
d_regular_20_3,d_regular,20,50,baseline_qaoa,,20,1.0,0.263158,5,5,5.0,0.0,0.195,0.195,1,20,1.0,0.393943,-1.372134054490877,0.675949,0.00408,True,,210.7508,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_3,d_regular,20,50,pce_baseline_k1,1.0,7,2.86,0.263158,5,5,5.0,0.0,0.195,0.195,1,20,1.0,0.393943,-1.5599988772603404,0.678421,0.004213,True,,16.8096,50,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_3,d_regular,20,50,pce_baseline_k2,2.0,3,6.67,0.263158,5,5,5.0,0.0,0.195,0.195,1,20,1.0,0.393943,-2.464218576990086,0.690319,0.090105,True,,6.7659,78,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_3,d_regular,20,50,llm_pce,2.0,10,2.0,0.263158,5,5,5.0,0.0,0.195,0.195,1,20,1.0,0.393943,9.264343261859548,0.535995,0.015407,True,,,64,22,6,12,160,200,0.11,0.03,0.06,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and connectivity, making k=2 suitable for efficient encoding while avoiding barren plateaus."
d_regular_20_4,d_regular,20,50,baseline_qaoa,,20,1.0,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-2.1298389144270833,0.651623,0.003052,True,,195.9986,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_4,d_regular,20,50,pce_baseline_k1,1.0,7,2.86,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-2.2881570454244375,0.653602,0.01042,True,,16.8257,53,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_4,d_regular,20,50,pce_baseline_k2,2.0,3,6.67,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-1.3814360575530191,0.642268,0.0257,True,,6.5056,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_20_4,d_regular,20,50,llm_pce,2.0,10,2.0,0.263158,5,5,5.0,0.0,0.21,0.21,1,20,1.0,0.343171,-0.5757440731185874,0.632197,0.010388,True,,,60,21,10,9,160,200,0.105,0.05,0.045,2.0,2,20,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is regular with moderate density and average clustering, making k=2 a suitable choice for balancing qubit efficiency and training complexity."
d_regular_8_0,d_regular,8,8,baseline_qaoa,,8,1.0,0.285714,2,2,2.0,0.0,0.0,0.0,1,8,1.0,0.292893,-0.6180338745327512,0.538627,0.001852,True,,0.211,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_0,d_regular,8,8,pce_baseline_k1,1.0,3,2.67,0.285714,2,2,2.0,0.0,0.0,0.0,1,8,1.0,0.292893,-0.9861604124419332,0.748847,0.001175,True,,0.4226,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_0,d_regular,8,8,pce_baseline_k2,2.0,2,4.0,0.285714,2,2,2.0,0.0,0.0,0.0,1,8,1.0,0.292893,-1.9999998348317625,0.833333,0.003251,True,,0.3643,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_0,d_regular,8,8,llm_pce,2.0,4,2.0,0.285714,2,2,2.0,0.0,0.0,0.0,1,8,1.0,0.292893,-1.9999998786519881,0.625,0.002546,True,,,41,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is sparse with low degree and no clustering, making k=2 sufficient."
d_regular_8_1,d_regular,8,8,baseline_qaoa,,8,1.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-0.6343886494912785,0.719532,0.001813,True,,0.1676,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_1,d_regular,8,8,pce_baseline_k1,1.0,3,2.67,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-1.0376155241057423,0.753135,0.000838,True,,0.4212,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_1,d_regular,8,8,pce_baseline_k2,2.0,2,4.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-2.5280811884038745,0.87734,0.003202,True,,0.4293,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_1,d_regular,8,8,llm_pce,2.0,4,2.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-2.528081086653232,0.87734,0.004202,True,,,39,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is sparse with low density and degree, making k=2 sufficient for efficient encoding while avoiding barren plateaus."
d_regular_8_2,d_regular,8,8,baseline_qaoa,,8,1.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-1.9849458432739118,0.832079,0.002683,True,,0.1644,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_2,d_regular,8,8,pce_baseline_k1,1.0,3,2.67,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-2.069637457526831,0.839136,0.003698,True,,0.4963,46,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_2,d_regular,8,8,pce_baseline_k2,2.0,2,4.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-2.0098261723514037,0.834152,0.006811,True,,0.3579,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_2,d_regular,8,8,llm_pce,2.0,4,2.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-2.009826549602216,0.834152,0.002373,True,,,34,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is sparse with low density and degree, making k=2 sufficient for efficient encoding while avoiding barren plateaus."
d_regular_8_3,d_regular,8,8,baseline_qaoa,,8,1.0,0.285714,2,2,2.0,0.0,0.0,0.0,2,4,0.5,0.0,-1.9999997559845777,0.625,0.003952,True,,0.215,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_3,d_regular,8,8,pce_baseline_k1,1.0,3,2.67,0.285714,2,2,2.0,0.0,0.0,0.0,2,4,0.5,0.0,-0.1674565333032061,0.510466,0.001599,True,,0.4826,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_3,d_regular,8,8,pce_baseline_k2,2.0,2,4.0,0.285714,2,2,2.0,0.0,0.0,0.0,2,4,0.5,0.0,-0.5624999873583729,0.535156,0.000433,True,,0.4421,43,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_3,d_regular,8,8,llm_pce,2.0,4,2.0,0.285714,2,2,2.0,0.0,0.0,0.0,2,4,0.5,0.0,-1.414213538024305,0.588388,0.000758,True,,,41,6,6,4,16,32,0.1875,0.1875,0.125,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is sparse with low density and degree, making k=2 sufficient for efficient encoding while maintaining diversity in Pauli operators."
d_regular_8_4,d_regular,8,8,baseline_qaoa,,8,1.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-1.1856402396607484,0.76547,0.001229,True,,0.2095,33,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_4,d_regular,8,8,pce_baseline_k1,1.0,3,2.67,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-0.9861604124419332,0.748847,0.001175,True,,0.4425,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_4,d_regular,8,8,pce_baseline_k2,2.0,2,4.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-1.9999998348317625,0.833333,0.003251,True,,0.3845,40,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
d_regular_8_4,d_regular,8,8,llm_pce,2.0,4,2.0,0.285714,2,2,2.0,0.0,0.375,0.375,2,5,0.625,0.0,-3.125410098972761,0.927118,0.011857,True,,,35,5,6,5,16,32,0.1562,0.1875,0.1562,2.0,2,8,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is sparse with low density and small size, making k=2 sufficient for efficient encoding while avoiding barren plateaus."
erdos_renyi_12_0,erdos_renyi,12,39,baseline_qaoa,,12,1.0,0.590909,5,8,6.5,1.118,0.507143,0.513514,1,12,1.0,0.702329,-2.913167655856918,0.77617,0.009716,True,,0.9321,44,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_0,erdos_renyi,12,39,pce_baseline_k1,1.0,4,3.0,0.590909,5,8,6.5,1.118,0.507143,0.513514,1,12,1.0,0.702329,-1.4847984350486938,0.758657,0.073467,True,,1.4083,95,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_0,erdos_renyi,12,39,pce_baseline_k2,2.0,3,4.0,0.590909,5,8,6.5,1.118,0.507143,0.513514,1,12,1.0,0.702329,-2.650895778076276,0.77948,0.02123,True,,0.4464,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_0,erdos_renyi,12,39,llm_pce,2.0,6,2.0,0.590909,5,8,6.5,1.118,0.507143,0.513514,1,12,1.0,0.702329,0.8639133888964933,0.706224,0.003097,True,,,37,8,8,8,48,72,0.1111,0.1111,0.1111,2.0,2,12,gradient_risk,Qwen/Qwen2.5-32B-Instruct,"The graph is dense with a high degree mean and standard deviation, indicating a complex structure that benefits from higher-order correlations. Using k=2 allows for efficient representation while avoiding excessive barren plateaus."
erdos_renyi_12_1,erdos_renyi,12,23,baseline_qaoa,,12,1.0,0.348485,2,6,3.8333,1.3437,0.375,0.394737,1,12,1.0,0.376454,-2.160047418878379,0.662107,0.006275,True,,0.5658,39,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_1,erdos_renyi,12,23,pce_baseline_k1,1.0,4,3.0,0.348485,2,6,3.8333,1.3437,0.375,0.394737,1,12,1.0,0.376454,-2.235112794890434,0.664082,0.014446,True,,0.5039,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_1,erdos_renyi,12,23,pce_baseline_k2,2.0,3,4.0,0.348485,2,6,3.8333,1.3437,0.375,0.394737,1,12,1.0,0.376454,-2.627515278521441,0.674408,0.003396,True,,0.3972,34,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_1,erdos_renyi,12,23,llm_pce,2.0,6,2.0,0.348485,2,6,3.8333,1.3437,0.375,0.394737,1,12,1.0,0.376454,-0.20611301912297564,0.610687,0.008792,True,,,43,9,7,8,48,72,0.125,0.0972,0.1111,2.0,2,12,low_order_sufficient,Qwen/Qwen2.5-32B-Instruct,"The graph is moderately dense with a degree mean of 3.83 and average clustering coefficient of 0.375. Given these characteristics, k=2 provides a good balance between qubit efficiency and training complexity."
erdos_renyi_12_2,erdos_renyi,12,40,baseline_qaoa,,12,1.0,0.606061,3,9,6.6667,1.6997,0.668717,0.614754,1,12,1.0,0.671492,-3.1533298713589746,0.799136,0.020973,True,,0.843,41,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_2,erdos_renyi,12,40,pce_baseline_k1,1.0,4,3.0,0.606061,3,9,6.6667,1.6997,0.668717,0.614754,1,12,1.0,0.671492,-4.481954648474508,0.82374,0.179568,True,,2.0058,143,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_2,erdos_renyi,12,40,pce_baseline_k2,2.0,3,4.0,0.606061,3,9,6.6667,1.6997,0.668717,0.614754,1,12,1.0,0.671492,-3.6985080030338375,0.809232,0.033733,True,,0.9188,85,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_2,erdos_renyi,12,40,llm_pce,2.0,6,2.0,0.606061,3,9,6.6667,1.6997,0.668717,0.614754,1,12,1.0,0.671492,-0.7996383120881836,0.755549,0.006249,True,,,63,9,7,8,48,72,0.125,0.0972,0.1111,2.0,2,12,gradient_risk,Qwen/Qwen2.5-32B-Instruct,"The graph is dense with a high degree mean and standard deviation, suggesting a higher-order encoding (k=2) to capture the complexity while avoiding potential barren plateaus."
erdos_renyi_12_3,erdos_renyi,12,39,baseline_qaoa,,12,1.0,0.590909,4,9,6.5,1.4434,0.555622,0.581498,1,12,1.0,0.643727,-3.107291348802305,0.779765,0.011003,True,,0.7756,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_3,erdos_renyi,12,39,pce_baseline_k1,1.0,4,3.0,0.590909,4,9,6.5,1.4434,0.555622,0.581498,1,12,1.0,0.643727,-2.4814713481003694,0.768175,0.037648,True,,1.6489,98,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_3,erdos_renyi,12,39,pce_baseline_k2,2.0,3,4.0,0.590909,4,9,6.5,1.4434,0.555622,0.581498,1,12,1.0,0.643727,-3.31180426606615,0.783552,0.006086,True,,0.4207,35,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_3,erdos_renyi,12,39,llm_pce,2.0,6,2.0,0.590909,4,9,6.5,1.4434,0.555622,0.581498,1,12,1.0,0.643727,0.7752662888658108,0.707865,0.00314,True,,,37,8,8,8,48,72,0.1111,0.1111,0.1111,2.0,2,12,gradient_risk,Qwen/Qwen2.5-32B-Instruct,"The graph is dense with a high degree mean and standard deviation, suggesting a higher-order encoding to capture the complexity. However, k=2 is chosen to balance between qubit efficiency and training difficulty."
erdos_renyi_12_4,erdos_renyi,12,41,baseline_qaoa,,12,1.0,0.621212,5,10,6.8333,1.2134,0.621892,0.616935,1,12,1.0,0.615262,-2.3653081286462774,0.774381,0.015514,True,,0.805,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_4,erdos_renyi,12,41,pce_baseline_k1,1.0,4,3.0,0.621212,5,10,6.8333,1.2134,0.621892,0.616935,1,12,1.0,0.615262,-1.4847984350486938,0.758657,0.073467,True,,1.4131,95,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_4,erdos_renyi,12,41,pce_baseline_k2,2.0,3,4.0,0.621212,5,10,6.8333,1.2134,0.621892,0.616935,1,12,1.0,0.615262,-2.650895778076276,0.77948,0.02123,True,,0.4498,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_12_4,erdos_renyi,12,41,llm_pce,2.0,6,2.0,0.621212,5,10,6.8333,1.2134,0.621892,0.616935,1,12,1.0,0.615262,-0.30386198362988726,0.737569,0.004149,True,,,46,8,8,8,48,72,0.1111,0.1111,0.1111,2.0,2,12,gradient_risk,Qwen/Qwen2.5-32B-Instruct,"The graph is dense with high connectivity, suggesting k=2 for better compression while monitoring potential gradient issues."
erdos_renyi_16_0,erdos_renyi,16,78,baseline_qaoa,,16,1.0,0.65,6,12,9.75,1.8875,0.669593,0.662447,1,16,1.0,0.689697,-5.352628974236165,0.833526,0.033156,True,,34.8643,37,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_16_0,erdos_renyi,16,78,pce_baseline_k1,1.0,6,2.67,0.65,6,12,9.75,1.8875,0.669593,0.662447,1,16,1.0,0.689697,-1.2157911581716645,0.792158,0.130393,False,,22.3311,200,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
erdos_renyi_16_0,erdos_renyi,16,78,pce_baseline_k2,2.0,3,5.33,0.65,6,12,9.75,1.8875,0.669593,0.662447,1,16,1.0,0.689697,-3.239851948451638,0.812399,0.055697,True,,2.0044,132,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,
